,making,NNS,O
,them,RBR,O
,his,RB,O
,own,IN,O
,.,DT,O
,When,NN,O
,the,IN,O
,thaw,VBG,O
,set,PRP,O
,in,TO,O
,",",VB,O
,he,IN,O
,led,PRP,O
,them,CC,O
,all,IN,O
,out,VBG,O
,to,PRP,O
,feed,PRP$,O
,",",NN,O
,and,.,O
Sentence: 606,the,WRB,O
,Wild,DT,O
,Goats,NN,O
,scampered,VBD,O
,away,IN,O
,as,",",O
,fast,PRP,O
,as,VBD,O
,they,PRP,O
,could,DT,O
,to,RP,O
,the,TO,O
,mountains,VB,O
,.,",",O
,The,CC,O
,Goatherd,DT,O
,scolded,JJ,O
,them,NNS,O
,for,VBD,O
,their,RB,O
,ingratitude,RB,O
,in,JJ,O
,leaving,IN,O
,him,PRP,O
,",",MD,O
,when,TO,O
,during,DT,O
,the,NNS,O
,storm,.,O
Sentence: 607,he,DT,O
,had,NN,O
,taken,VBD,O
,more,PRP,O
,care,IN,O
,of,PRP$,O
,them,NN,O
,than,IN,O
,of,VBG,O
,his,PRP,O
,own,",",O
,herd,WRB,O
,.,IN,O
,One,DT,O
,of,NN,O
,them,PRP,O
,",",VBD,O
,turning,VBN,O
,about,RBR,O
,",",NN,O
,said,IN,O
,to,PRP,O
,him,IN,O
,:,IN,O
,"""",PRP$,O
,That,JJ,O
,is,NN,O
,the,.,O
Sentence: 608,very,CD,O
,reason,IN,O
,why,PRP,O
,we,",",O
,are,VBG,O
,so,RB,O
,cautious,",",O
,;,VBD,O
,for,TO,O
,if,PRP,O
,you,:,O
,yesterday,``,O
,treated,DT,O
,us,VBZ,O
,better,DT,O
,than,JJ,O
,the,NN,O
,Goats,WRB,O
,you,PRP,O
,have,VBP,O
,had,RB,O
,so,JJ,O
,long,;,O
,",",IN,O
,it,IN,O
,is,PRP,O
,plain,NN,O
,also,VBD,O
,that,PRP,O
,if,JJR,O
,others,IN,O
,came,DT,O
,after,NNS,O
,us,PRP,O
,",",VBP,O
,you,VBN,O
,would,RB,O
,in,RB,O
,the,",",O
,same,PRP,O
,manner,VBZ,O
,prefer,JJ,O
,them,RB,O
,to,IN,O
,ourselves,IN,O
,.,NNS,O
,"""",VBD,O
,Old,IN,O
,friends,PRP,O
,can,",",O
,not,PRP,O
,with,MD,O
,impunity,IN,O
,be,DT,O
,sacrificed,JJ,O
,for,NN,O
,new,VB,O
,ones,PRP,O
,.,TO,O
,A,PRP,O
,KIND-HEARTED,.,O
,Physician,``,O
Sentence: 609,sitting,JJ,O
,at,NNS,O
,the,MD,O
,bedside,RB,O
,of,IN,O
,a,NN,O
,patient,VB,O
,afflicted,VBN,O
,with,IN,O
,an,JJ,O
,incurable,NNS,O
,and,.,O
Sentence: 610,painful,DT,O
,disease,JJ,O
,",",NN,O
,heard,VBG,O
,a,IN,O
,noise,DT,O
,behind,NN,O
,him,IN,O
,",",DT,O
,and,NN,O
,turning,VBN,O
,saw,IN,O
,a,DT,O
,cat,JJ,O
,laughing,CC,O
,at,JJ,O
,the,NN,O
,feeble,",",O
,efforts,VBD,O
,of,DT,O
,a,NN,O
,wounded,IN,O
,mouse,PRP,O
,to,",",O
,drag,CC,O
,itself,VBG,O
,out,VBD,O
,of,DT,O
,the,NN,O
,room,VBG,O
,.,IN,O
,"""",DT,O
,You,JJ,O
,cruel,NNS,O
,beast,IN,O
,!,DT,O
,"""",VBN,O
,cried,NN,O
,he,TO,O
,.,VB,O
,"""",PRP,O
,Why,IN,O
,do,IN,O
,n't,DT,O
,you,NN,O
,kill,.,O
Sentence: 611,it,``,O
,at,PRP,O
,once,JJ,O
,",",NN,O
,like,.,O
,a,``,O
,lady,VBD,O
,?,PRP,O
,"""",.,O
Sentence: 612,Rising,``,O
,",",WRB,O
,he,VBP,O
,kicked,RB,O
,the,PRP,O
,cat,VB,O
,out,PRP,O
,of,IN,O
,the,RB,O
,door,",",O
,",",IN,O
,and,DT,O
,picking,NN,O
,up,.,O
,the,``,O
Sentence: 613,mouse,VBG,O
,compassionately,",",O
,put,PRP,O
,it,VBD,O
,out,DT,O
,of,NN,O
,its,IN,O
,misery,IN,O
,by,DT,O
,pulling,NN,O
,off,",",O
,its,CC,O
,head,VBG,O
,.,RP,O
,Recalled,DT,O
,to,NN,O
,the,RB,O
,bedside,VBD,O
,by,PRP,O
,the,IN,O
,moans,IN,O
,of,PRP$,O
,his,NN,O
,patient,IN,O
,",",VBG,O
,the,RP,O
,Kind-hearted,PRP$,O
,Physician,NN,O
,addiagnosised,.,O
Sentence: 614,a,VBN,O
,stimulant,TO,O
,",",DT,O
,a,NN,O
,tonic,IN,O
,",",DT,O
,and,NNS,O
,a,IN,O
,nutrient,PRP$,O
,",",NN,O
,and,",",O
,went,DT,O
,away,JJ,O
,.,NN,O
,Kids,VBD,O
,these,DT,O
,days,NN,O
,",",",",O
,they,DT,O
,grow,JJ,O
,up,",",O
,too,CC,O
,quickly,DT,O
,and,NN,O
,know,",",O
,entirely,CC,O
,too,VBD,O
,much,RB,O
,too,.,O
Sentence: 615,soon,NNS,O
,.,DT,O
,I,NNS,O
,mean,",",O
,this,PRP,O
,one,VBP,O
,friend,RP,O
,of,RB,O
,mine,RB,O
,was,CC,O
,trying,VB,O
,to,RB,O
,get,RB,O
,his,RB,O
,boy,RB,O
,into,RB,O
,Nursery,.,O
Sentence: 616,Rhymes,PRP,O
,.,VBP,O
,All,DT,O
,that,CD,O
,happened,NN,O
,was,IN,O
,that,NN,O
,the,VBD,O
,boy,VBG,O
,told,TO,O
,his,VB,O
,shrink,PRP$,O
,that,NN,O
,his,IN,O
,Father,NN,O
,had,NN,O
,a,.,O
Sentence: 617,lot,DT,O
,of,DT,O
,problems,VBD,O
,",",VBD,O
,including,IN,O
,a,DT,O
,fixation,NN,O
,that,VBD,O
,a,PRP$,O
,cow,NN,O
,could,IN,O
,orbit,PRP$,O
,the,NN,O
,moon,VBD,O
,.,DT,O
,The,NN,O
,fate,IN,O
,of,NNS,O
,seven,",",O
,suspected,VBG,O
,Somali,DT,O
,pirates,NN,O
,who,IN,O
,were,DT,O
,captured,NN,O
,by,MD,O
,a,VB,O
,Spanish,DT,O
,warship,NN,O
,is,.,O
Sentence: 618,uncertain,DT,O
,after,NN,O
,Spanish,IN,O
,prosecutors,CD,O
,reversed,JJ,O
,plans,JJ,B-gpe
,to,NNS,O
,bring,WP,O
,them,VBD,O
,to,VBN,O
,Spain,IN,O
,to,DT,O
,face,JJ,B-gpe
,trial,NN,O
,.,VBZ,O
,A,JJ,O
,Spanish,IN,O
,judge,JJ,B-gpe
,",",NNS,O
,Fernando,VBD,O
,Andreu,NNS,O
,",",TO,O
,ordered,VB,O
,the,PRP,O
,Somali,TO,O
,men,NNP,B-geo
,released,TO,O
,on,VB,O
,Friday,NN,O
,.,.,O
Sentence: 619,However,DT,O
,",",JJ,B-gpe
,he,NN,O
,refused,",",O
,the,NNP,B-per
,prosecution,NNP,I-per
,'s,",",O
,request,VBD,O
,to,DT,O
,surrender,JJ,B-gpe
,them,NNS,O
,to,VBN,O
,Kenyan,IN,O
,authorities,NNP,B-tim
,",",.,O
Sentence: 620,saying,RB,O
,it,",",O
,would,PRP,O
,violate,VBD,O
,the,DT,O
,law,NN,O
,",",POS,O
,since,NN,O
,proceedings,TO,O
,were,VB,O
,already,PRP,O
,taking,TO,O
,place,JJ,B-gpe
,in,NNS,O
,Spain,",",O
,.,VBG,O
,A,PRP,O
,Spanish,MD,O
,ship,VB,O
,seized,DT,O
,the,NN,O
,men,",",O
,off,IN,O
,the,NNS,O
,coast,VBD,O
,of,RB,O
,Somalia,VBG,O
,Wednesday,NN,O
,after,IN,O
,their,NNP,B-geo
,boat,.,O
Sentence: 621,capsized,DT,O
,during,JJ,B-gpe
,their,NN,O
,alleged,VBD,O
,attempt,DT,O
,to,NNS,O
,hijack,IN,O
,a,DT,O
,Panamanian-flagged,NN,O
,vessel,IN,O
,.,NNP,B-geo
,France,NNP,B-tim
,is,IN,O
,prosecuting,PRP$,O
,15,NN,O
,piracy,VBN,O
,suspects,IN,O
,in,PRP$,O
,its,JJ,O
,own,NN,O
,courts,TO,O
,",",VB,O
,though,DT,O
,it,JJ,O
,has,NN,O
,transferred,.,O
Sentence: 622,others,NNP,B-geo
,to,VBZ,O
,Kenya,VBG,O
,",",CD,O
,including,NN,O
,11,NNS,O
,who,IN,O
,were,PRP$,O
,handed,JJ,O
,over,NNS,O
,on,",",O
,Friday,IN,O
,.,PRP,O
,China,VBZ,O
,says,VBN,O
,it,NNS,O
,punished,TO,O
,more,NNP,B-geo
,than,",",O
,"1,200",VBG,O
,health,CD,O
,workers,WP,O
,last,VBD,O
,year,VBN,O
,for,RP,O
,such,IN,O
,corruption,NNP,B-tim
,as,.,O
Sentence: 623,taking,NNP,B-org
,commissions,VBZ,O
,from,PRP,O
,drug,VBD,O
,companies,JJR,O
,and,IN,O
,accepting,CD,O
,bribes,NN,O
,from,NNS,O
,patients,JJ,O
,.,NN,O
,The,IN,O
,official,JJ,O
,Xinhua,NN,O
,news,IN,O
,agency,VBG,O
,says,NNS,O
,investigators,IN,O
,from,NN,O
,China,NNS,O
,'s,CC,O
,Health,VBG,O
,Ministry,NNS,O
,uncovered,IN,O
,more,NNS,O
,than,.,O
Sentence: 624,200,DT,O
,cases,JJ,O
,of,NNP,B-org
,hospital,NN,O
,staff,NN,O
,members,VBZ,O
,buying,NNS,O
,and,IN,O
,selling,NNP,B-org
,medicine,POS,O
,for,NNP,B-org
,personal,NNP,I-org
,profit,VBD,O
,.,JJR,O
,The,IN,O
,health,CD,O
,workers,NNS,O
,are,IN,O
,said,NN,O
,to,NN,O
,have,NNS,O
,received,VBG,O
,$,CC,O
,1.3,VBG,O
,million,NN,O
,illegally,IN,O
,.,JJ,O
,Authorities,NN,O
,also,.,O
Sentence: 625,found,DT,O
,that,NN,O
,some,NNS,O
,doctors,VBP,O
,took,VBN,O
,bribes,TO,O
,for,VB,O
,surgeries,VBN,O
,",",$,O
,even,CD,O
,after,CD,O
,patients,RB,O
,paid,.,O
Sentence: 626,their,NNS,O
,hospital,RB,O
,fees,VBD,O
,.,IN,O
,More,DT,O
,than,NNS,O
,800,VBD,O
,health,NNS,O
,workers,IN,O
,were,NNS,O
,punished,",",O
,for,RB,O
,charging,IN,O
,illegal,NNS,O
,fees,VBD,O
,.,PRP$,O
,China,NN,O
,'s,NNS,O
,Health,.,O
Sentence: 627,diagnosis,JJR,O
,Gao,IN,O
,Qiang,CD,O
,said,NN,O
,at,NNS,O
,a,VBD,O
,nationwide,VBN,O
,health,IN,O
,meeting,VBG,O
,Saturday,JJ,O
,that,NNS,O
,most,.,O
Sentence: 628,hospital,NNP,B-org
,staff,POS,O
,members,NNP,B-per
,are,NNP,I-per
,doing,NNP,I-per
,a,NNP,I-per
,good,VBD,O
,job,IN,O
,.,DT,O
,But,JJ,O
,he,NN,O
,says,NN,O
,those,NNP,B-tim
,who,IN,O
,become,JJS,O
,corrupt,NN,O
,will,NN,O
,be,NNS,O
,punished,VBP,O
,without,VBG,O
,mercy,DT,O
,.,JJ,O
,A,NN,O
,vault,.,O
Sentence: 629,built,CC,O
,to,PRP,O
,safeguard,VBZ,O
,seed,DT,O
,samples,WP,O
,of,VBP,O
,the,JJ,O
,world,MD,O
,'s,VB,O
,important,VBN,O
,food,IN,O
,crops,NN,O
,has,.,O
Sentence: 630,opened,DT,O
,in,NN,O
,the,VBN,O
,remote,TO,O
,Norwegian,VB,O
,archipelago,NN,O
,of,NNS,O
,Svalbard,IN,O
,.,DT,O
,Norway,NN,O
,'s,POS,O
,Prime,JJ,O
,diagnosis,NN,O
,Jens,NNS,O
,Stoltenberg,VBZ,O
,and,VBN,O
,Nobel-Prize,IN,O
,winning,DT,O
,environmentalist,JJ,O
,Wangari,JJ,B-gpe
,Maathai,NN,O
,on,IN,O
,Tuesday,NNP,B-geo
,placed,.,O
Sentence: 631,the,NNP,B-gpe
,first,POS,O
,seeds,JJ,O
,inside,NN,O
,the,NNP,B-per
,vault,NNP,I-per
,",",CC,O
,built,NNP,B-art
,in,VBG,O
,caverns,NN,O
,130,NNP,B-per
,meters,NNP,I-per
,inside,IN,O
,a,NNP,B-tim
,frozen,VBD,O
,mountain,DT,O
,.,JJ,O
,The,NNS,O
,repository,IN,O
,is,DT,O
,designed,NN,O
,to,",",O
,shield,VBN,O
,plant,IN,O
,seeds,NNS,O
,and,CD,O
,preserve,NNS,O
,crop,IN,O
,diversity,DT,O
,in,JJ,O
,the,NN,O
,event,.,O
Sentence: 632,of,DT,O
,disaster,NN,O
,such,VBZ,O
,as,VBN,O
,climate,TO,O
,change,VB,O
,",",NN,O
,epidemic,NNS,O
,or,CC,O
,nuclear,VB,O
,war,NN,O
,.,NN,O
,The,IN,O
,vault,DT,O
,has,NN,O
,the,IN,O
,capacity,NN,O
,to,JJ,O
,store,IN,O
,4.5,NN,O
,million,NN,O
,seed,",",O
,samples,JJ,O
,.,CC,O
,The,JJ,O
,Norwegian,NN,O
,hospital,.,O
Sentence: 633,spent,DT,O
,$,NN,O
,9,VBZ,O
,million,DT,O
,to,NN,O
,build,TO,O
,the,VB,O
,vault,CD,O
,.,CD,O
,Other,NN,O
,countries,NNS,O
,can,.,O
Sentence: 634,deposit,DT,O
,seeds,JJ,B-gpe
,without,NN,O
,charge,VBD,O
,and,$,O
,reserve,CD,B-tim
,the,CD,O
,right,TO,O
,to,VB,O
,withdraw,DT,O
,them,NN,O
,upon,.,O
Sentence: 635,need,JJ,O
,.,NNS,O
,More,MD,O
,than,VB,O
,two,NNS,O
,dozen,IN,O
,deathi,NN,O
,civilians,CC,O
,and,VB,O
,policemen,DT,O
,have,NN,O
,been,TO,O
,killed,VB,O
,in,PRP,O
,a,IN,O
,wave,NN,O
,of,.,O
Sentence: 636,bombings,JJR,O
,Wednesday,IN,O
,in,CD,O
,Baghdad,NN,O
,and,JJ,B-gpe
,parts,NNS,O
,of,CC,O
,central,NNS,O
,and,VBP,O
,northern,VBN,O
,death,VBN,O
,meant,IN,O
,to,DT,O
,intimidate,NN,O
,voters,IN,O
,less,NNS,O
,than,NNP,B-tim
,two,IN,O
,weeks,NNP,B-geo
,ahead,CC,O
,of,NNS,O
,national,IN,O
,cancers,JJ,O
,.,CC,O
,Five,JJ,O
,bomb,NNP,B-geo
,attacks,VBD,O
,were,TO,O
,carried,VB,O
,out,NNS,O
,in,JJR,O
,Baghdad,IN,O
,.,CD,O
,Wanted,NNS,O
,terrorist,RB,O
,Abu,IN,O
,Musab,JJ,O
,al-Zarqawi,NNS,O
,'s,.,O
Sentence: 637,ward,CD,O
,(,NN,O
,al-Qaida,NNS,O
,in,VBD,O
,death,VBN,O
,),RP,O
,claimed,IN,O
,responsibility,NNP,B-geo
,for,.,O
Sentence: 638,four,VBN,O
,of,JJ,O
,them,NNP,B-org
,",",NNP,I-org
,including,NNP,B-per
,one,POS,O
,outside,NN,O
,the,LRB,O
,Australian,NNP,B-org
,embassy,IN,O
,.,NNP,B-geo
,The,RRB,O
,U.S.,VBD,O
,military,NN,O
,medical reported,IN,O
,at,CD,O
,least,IN,O
,26,PRP,O
,people,",",O
,were,VBG,O
,killed,CD,O
,and,IN,O
,many,DT,O
,others,JJ,B-gpe
,wounded,NN,O
,in,.,O
Sentence: 639,those,DT,O
,blasts,NNP,B-geo
,.,NN,O
,North,VBD,O
,of,IN,O
,the,JJS,O
,capital,CD,O
,",",NNS,O
,in,VBD,O
,Kirkuk,VBN,O
,",",CC,O
,police,JJ,O
,say,NNS,O
,a,VBN,O
,human,IN,O
,rights,DT,O
,activist,NNS,O
,and,.,O
Sentence: 640,a,NNP,B-geo
,relative,IN,O
,were,DT,O
,killed,NN,O
,",",",",O
,while,IN,O
,in,NNP,B-geo
,Irbil,",",O
,",",NNS,O
,a,VBP,O
,bomb,DT,O
,targeted,JJ,O
,the,NNS,O
,convoy,NN,O
,of,CC,O
,the,DT,O
,police,NN,O
,academy,VBD,O
,chief,VBN,O
,",",",",O
,killing,IN,O
,a,IN,O
,bystander,NNP,B-geo
,.,",",O
,And,DT,O
,in,NN,O
,Dohuk,VBD,O
,",",DT,O
,the,NN,O
,provincial,IN,O
,governor,DT,O
,escaped,NN,O
,injury,NN,O
,when,NN,O
,a,",",O
,bomb,VBG,O
,hit,DT,O
,his,NN,O
,convoy,.,O
Sentence: 641,.,CC,O
,A,IN,O
,policeman,NNP,B-geo
,was,",",O
,also,DT,O
,killed,JJ,O
,in,NN,O
,a,VBD,O
,car,NN,O
,bombing,WRB,O
,south,DT,O
,of,NN,O
,Baghdad,VBD,O
,",",PRP$,O
,near,NN,O
,Hilla,.,O
Sentence: 642,.,DT,O
,An,NN,O
,Israeli,VBD,O
,airstrike,RB,O
,in,VBN,O
,the,IN,O
,Gaza,DT,O
,Strip,NN,O
,has,VBG,O
,killed,NN,O
,a,IN,O
,top,NNP,B-geo
,Islamic,",",O
,Jihad,IN,O
,commander,NNP,B-geo
,and,.,O
Sentence: 643,at,DT,O
,least,JJ,B-gpe
,six,NN,O
,other,IN,O
,people,DT,O
,",",NNP,B-geo
,a,NNP,I-geo
,day,VBZ,O
,after,VBN,O
,an,DT,O
,Islamic,JJ,O
,Jihad,NNP,B-geo
,suicide,NNP,I-geo
,bomber,NN,O
,killed,CC,O
,five,IN,O
,people,JJS,O
,in,CD,O
,central,JJ,O
,Israel,NNS,O
,.,",",O
,The,DT,O
,Israeli,NN,O
,military,IN,O
,confirmed,DT,O
,the,JJ,B-org
,Thursday,NNP,I-org
,evening,NN,O
,helicopter,NN,O
,strike,VBD,O
,near,CD,O
,the,NNS,O
,Jabaliya,IN,O
,refugee,JJ,O
,camp,NNP,B-geo
,",",.,O
Sentence: 644,saying,DT,O
,it,JJ,B-gpe
,targeted,NN,O
,an,VBD,O
,Islamic,DT,O
,Jihad,NNP,B-tim
,militant,NN,O
,.,NN,O
,therapiststinians,NN,O
,identified,IN,O
,him,DT,O
,as,NNP,B-geo
,Shahdi,NN,O
,Mohanna,NN,O
,",",",",O
,the,VBG,O
,Islamic,PRP,O
,Jihad,VBD,O
,commander,DT,O
,for,JJ,B-geo
,the,NN,I-geo
,northern,NN,O
,Gaza,.,O
Sentence: 645,Strip,NNS,B-gpe
,.,VBD,O
,They,PRP,O
,said,IN,O
,three,NNP,B-geo
,other,NNP,I-geo
,Islamic,",",O
,Jihad,DT,O
,activists,NNP,B-geo
,and,NNP,I-geo
,three,NN,O
,civilians,IN,O
,were,DT,O
,also,JJ,O
,among,NNP,B-geo
,the,NNP,I-geo
,dead,.,O
Sentence: 646,",",PRP,O
,and,VBD,O
,at,CD,O
,least,JJ,O
,15,NNP,B-geo
,people,NNP,I-geo
,were,NNS,O
,wounded,CC,O
,.,CD,O
,Earlier,NNS,O
,Thursday,VBD,O
,",",RB,O
,Israeli,IN,O
,Prime,DT,O
,diagnosis,NN,O
,Ariel,",",O
,Sharon,CC,O
,announced,IN,O
,an,JJS,O
,offensive,CD,O
,he,NNS,O
,said,VBD,O
,would,VBN,O
,not,.,O
Sentence: 647,stop,RBR,O
,until,NNP,B-tim
,the,",",O
,therapiststinian,JJ,B-gpe
,Authority,NNP,B-per
,moves,NNP,I-per
,decisively,NNP,I-per
,to,NNP,I-per
,stop,VBD,O
,militant,DT,O
,attacks,NN,O
,.,PRP,O
,He,VBD,O
,also,MD,O
,said,RB,O
,he,VB,O
,will,IN,O
,not,DT,O
,hold,JJ,B-gpe
,talks,NNP,O
,with,VBZ,O
,therapiststinian,RB,O
,leader,TO,O
,Mahmoud,VB,O
,Abbas,NN,O
,until,NNS,O
,the,.,O
Sentence: 648,attacks,PRP,O
,stop,RB,O
,.,VBD,O
,A,PRP,O
,draft,MD,O
,peace,RB,O
,proposal,VB,O
,under,NNS,O
,consideration,IN,O
,by,JJ,B-gpe
,the,NN,O
,Afghan,NNP,B-per
,hospital,NNP,I-per
,could,IN,O
,offer,DT,O
,Taliban,NNS,O
,leaders,VBP,O
,exile,.,O
Sentence: 649,overseas,DT,O
,if,NN,O
,they,NN,O
,agree,NN,O
,to,IN,O
,stop,NN,O
,fighting,IN,O
,.,DT,O
,The,JJ,B-gpe
,draft,NN,O
,plan,MD,O
,",",VB,O
,seen,NNP,B-org
,by,NNS,O
,medical reporters,NN,O
,for,RB,O
,British,IN,O
,news,PRP,O
,organizations,VBP,O
,Reuters,TO,O
,and,VB,O
,the,VBG,O
,Guardian,.,O
Sentence: 650,newspaper,DT,O
,",",NN,O
,also,NN,O
,calls,",",O
,for,VBN,O
,"""",IN,O
,de-radicalization,NNS,O
,"""",IN,O
,classes,JJ,B-gpe
,for,NN,O
,insurgents,NNS,O
,and,NNS,B-org
,thousands,CC,O
,of,DT,O
,new,NNP,B-org
,jobs,NN,O
,to,",",O
,be,RB,O
,created,VBZ,O
,for,IN,O
,militants,``,O
,who,NN,O
,renounce,``,O
,violence,NNS,O
,.,IN,O
,The,NNS,O
,proposal,CC,O
,comes,NNS,O
,weeks,IN,O
,before,JJ,O
,a,NNS,O
,grand,TO,O
,council,VB,O
,of,VBN,O
,Afghans,IN,O
,",",NNS,O
,known,WP,O
,as,VBP,O
,a,NN,O
,jirga,.,O
Sentence: 651,",",DT,O
,meets,NN,O
,in,VBZ,O
,Kabul,NNS,O
,on,IN,O
,May,DT,O
,29,JJ,O
,to,NN,O
,discuss,IN,O
,how,NNS,B-gpe
,to,",",O
,make,VBN,O
,peace,IN,O
,with,DT,O
,the,NN,O
,insurgents,",",O
,.,VBZ,O
,Possible,IN,O
,peace,NNP,B-geo
,talks,IN,O
,will,NNP,B-tim
,be,CD,I-tim
,a,TO,O
,key,VB,O
,issue,WRB,O
,discussed,TO,O
,when,VB,O
,Afghan,NN,O
,outpatient,IN,O
,Hamid,DT,O
,Karzai,NNS,O
,meets,.,O
Sentence: 652,with,JJ,O
,U.S.,NN,O
,outpatient,NNS,O
,Barack,MD,O
,Obama,VB,O
,in,DT,O
,Washington,JJ,O
,this,NN,O
,week,VBN,O
,.,WRB,O
,Russia,JJ,B-gpe
,has,NNP,B-per
,ordered,NNP,I-per
,its,NNP,I-per
,fleet,VBZ,O
,of,IN,O
,Su-24,NNP,B-gpe
,bombers,NNP,O
,grounded,NNP,B-per
,after,NNP,I-per
,one,IN,O
,of,NNP,B-geo
,the,DT,O
,planes,NN,O
,crashed,.,O
Sentence: 653,during,NNP,B-geo
,a,VBZ,O
,training,VBN,O
,mission,PRP$,O
,.,NN,O
,Air,IN,O
,force,NNP,B-art
,patients,NNS,O
,said,VBD,O
,Thursday,IN,O
,that,CD,O
,a,IN,O
,technical,DT,O
,problem,NNS,O
,caused,VBD,O
,the,IN,O
,early,DT,O
,morning,NN,O
,accident,NN,O
,in,.,O
Sentence: 654,the,NNP,B-org
,Far,NN,I-org
,East,NNS,O
,Khabarovsk,VBD,O
,territory,NNP,B-tim
,.,IN,O
,They,DT,O
,said,JJ,O
,preliminary,NN,O
,investigation,VBD,O
,indicates,DT,O
,that,JJ,O
,a,NN,O
,technical,NN,O
,problem,IN,O
,rather,DT,O
,than,NNP,B-geo
,pilot,NNP,I-geo
,error,NNP,I-geo
,cause,NN,O
,the,.,O
Sentence: 655,crash,PRP,O
,.,VBD,O
,Russian,JJ,O
,news,NN,O
,media,VBZ,O
,say,IN,O
,rescue,DT,O
,helicopters,JJ,O
,found,NN,O
,the,RB,O
,wreckage,IN,O
,more,NN,O
,than,NN,O
,a,VBZ,O
,100,DT,O
,kilometers,NN,O
,away,.,O
Sentence: 656,from,JJ,B-gpe
,the,NN,O
,airfield,NNS,O
,.,VBP,O
,The,NN,O
,two,NNS,O
,pilots,VBD,O
,had,DT,O
,ejected,NN,O
,safely,RBR,O
,before,IN,O
,the,DT,O
,crash,CD,O
,and,NNS,O
,were,RB,O
,taken,IN,O
,to,DT,O
,a,NN,O
,military,.,O
Sentence: 657,hospital,DT,O
,for,CD,O
,a,NNS,O
,medical,VBD,O
,examination,VBN,O
,.,RB,O
,medical reports,IN,O
,say,DT,O
,there,NN,O
,was,CC,O
,no,VBD,O
,damage,VBN,O
,on,TO,O
,the,DT,O
,ground,JJ,O
,.,NN,O
,The,IN,O
,bomber,DT,O
,flights,JJ,O
,are,NN,O
,to,.,O
Sentence: 658,remain,NNS,O
,suspended,VBP,O
,until,EX,O
,investigators,VBD,O
,establish,DT,O
,the,NN,O
,cause,IN,O
,of,DT,O
,the,NN,O
,crash,.,O
Sentence: 659,.,DT,O
,Pro-Russian,NN,O
,demonstrators,NNS,O
,in,VBP,O
,Crimea,TO,O
,have,VB,O
,protested,JJ,O
,against,IN,O
,the,NNS,O
,arrival,VB,O
,of,DT,O
,a,NN,O
,U.S.,IN,O
,naval,DT,O
,frigate,NN,O
,in,.,O
Sentence: 660,Sevastopol,JJ,O
,",",NNS,O
,the,IN,O
,Ukrainian,NNP,B-geo
,port,VBP,O
,where,VBN,O
,Russia,IN,O
,'s,DT,O
,Black,NN,O
,Sea,IN,O
,fleet,DT,O
,is,NNP,B-org
,based,JJ,O
,.,NN,O
,News-agency,IN,O
,medical reports,NNP,B-geo
,from,",",O
,Sevastopol,DT,O
,say,JJ,B-gpe
,the,NN,O
,demonstrators,WRB,O
,shouted,NNP,B-org
,"""",POS,O
,NATO,NNP,O
,out,NNP,O
,"""",NN,O
,and,VBZ,O
,"""",VBN,O
,Yankee,.,O
Sentence: 661,go,NN,O
,home,NNS,O
,"""",IN,O
,during,NNP,B-geo
,their,VBP,O
,protest,DT,O
,Wednesday,NNS,O
,.,VBD,O
,Ukraine,``,O
,'s,NNP,B-org
,navy,IN,O
,says,``,O
,the,CC,O
,U.S.,``,O
,naval,NN,O
,vessel,VB,O
,is,RB,O
,on,``,O
,a,IN,O
,friendly,PRP$,O
,visit,NN,O
,to,NNP,B-tim
,the,.,O
Sentence: 662,Black,NNP,B-geo
,Sea,POS,O
,and,NN,O
,is,VBZ,O
,not,DT,O
,taking,NNP,B-org
,part,JJ,O
,in,NN,O
,any,VBZ,O
,military,IN,O
,exercises,DT,O
,.,JJ,O
,Sevastopol,NN,O
,'s,TO,O
,naval,DT,O
,base,NNP,B-org
,dates,NNP,I-org
,back,CC,O
,to,VBZ,O
,Soviet,RB,O
,times,VBG,O
,.,NN,O
,Through,IN,O
,a,DT,O
,lease,JJ,O
,agreement,NNS,O
,with,.,O
Sentence: 663,Ukraine,NNP,B-geo
,",",POS,O
,Russia,JJ,O
,will,NN,O
,operate,VBZ,O
,the,RB,O
,facility,TO,O
,until,JJ,O
,2017,NNS,O
,.,.,O
Sentence: 664,Ukraine,IN,O
,'s,DT,O
,campaign,NN,O
,to,NN,O
,win,IN,O
,NATO,NNP,B-org
,membership,",",O
,has,NNP,B-org
,been,MD,O
,strongly,VB,O
,opposed,DT,O
,by,NN,O
,Moscow,IN,O
,",",CD,B-tim
,which,.,O
Sentence: 665,says,NNP,B-geo
,it,POS,O
,will,NN,O
,not,TO,O
,accept,VB,O
,any,NNP,B-org
,further,NN,O
,expansion,VBZ,O
,of,VBN,O
,the,RB,O
,western,VBN,O
,alliance,IN,O
,on,NNP,B-org
,Russia,",",O
,'s,WDT,O
,borders,VBZ,O
,.,PRP,O
,Egypt,MD,O
,'s,RB,O
,largest,VB,O
,opposition,DT,O
,ward,JJ,O
,defied,NN,O
,authorities,IN,O
,and,DT,O
,held,JJ,O
,anti-hospital,NN,O
,protests,IN,O
,in,NNP,B-geo
,Cairo,POS,O
,Sunday,NNS,O
,.,.,O
Sentence: 666,Several,NNP,B-gpe
,thousand,POS,O
,riot,JJS,O
,police,NN,O
,prevented,NN,O
,the,VBD,O
,Muslim,NNS,O
,Brotherhood,CC,O
,from,VBN,O
,holding,JJ,O
,a,NNS,O
,rally,IN,O
,outside,NNP,B-geo
,the,NNP,B-tim
